loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x1499_2025_01_01,CUS_0x1499,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x15c5_2025_01_01,CUS_0x15c5,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x165f_2025_01_01,CUS_0x165f,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1697_2025_01_01,CUS_0x1697,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x16ae_2025_01_01,CUS_0x16ae,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1705_2025_01_01,CUS_0x1705,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1806_2025_01_01,CUS_0x1806,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x18b5_2025_01_01,CUS_0x18b5,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x18be_2025_01_01,CUS_0x18be,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x19a3_2025_01_01,CUS_0x19a3,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x1a23_2025_01_01,CUS_0x1a23,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1a86_2025_01_01,CUS_0x1a86,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x1be1_2025_01_01,CUS_0x1be1,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x1c59_2025_01_01,CUS_0x1c59,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1cbd_2025_01_01,CUS_0x1cbd,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1cbe_2025_01_01,CUS_0x1cbe,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1ccd_2025_01_01,CUS_0x1ccd,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1de9_2025_01_01,CUS_0x1de9,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1deb_2025_01_01,CUS_0x1deb,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x1f15_2025_01_01,CUS_0x1f15,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x1f2f_2025_01_01,CUS_0x1f2f,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x206c_2025_01_01,CUS_0x206c,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x20e5_2025_01_01,CUS_0x20e5,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x21ac_2025_01_01,CUS_0x21ac,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x21be_2025_01_01,CUS_0x21be,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x22c1_2025_01_01,CUS_0x22c1,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x22c5_2025_01_01,CUS_0x22c5,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x22f7_2025_01_01,CUS_0x22f7,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x22fe_2025_01_01,CUS_0x22fe,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x23eb_2025_01_01,CUS_0x23eb,2025-01-01,10,10,10000,1000.0,0.0,10000.0,10000.0,2025-11-01
CUS_0x243a_2025_01_01,CUS_0x243a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x24e0_2025_01_01,CUS_0x24e0,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x24ef_2025_01_01,CUS_0x24ef,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x255b_2025_01_01,CUS_0x255b,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x2596_2025_01_01,CUS_0x2596,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x25ad_2025_01_01,CUS_0x25ad,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x25f2_2025_01_01,CUS_0x25f2,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2697_2025_01_01,CUS_0x2697,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x26b0_2025_01_01,CUS_0x26b0,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x26bf_2025_01_01,CUS_0x26bf,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2728_2025_01_01,CUS_0x2728,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x27a6_2025_01_01,CUS_0x27a6,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x27ad_2025_01_01,CUS_0x27ad,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x27f4_2025_01_01,CUS_0x27f4,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2801_2025_01_01,CUS_0x2801,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x281d_2025_01_01,CUS_0x281d,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x28c4_2025_01_01,CUS_0x28c4,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x28df_2025_01_01,CUS_0x28df,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x28ee_2025_01_01,CUS_0x28ee,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x290d_2025_01_01,CUS_0x290d,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x292b_2025_01_01,CUS_0x292b,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2991_2025_01_01,CUS_0x2991,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x29a2_2025_01_01,CUS_0x29a2,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2a11_2025_01_01,CUS_0x2a11,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2a64_2025_01_01,CUS_0x2a64,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2ad4_2025_01_01,CUS_0x2ad4,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x2b2c_2025_01_01,CUS_0x2b2c,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2b6a_2025_01_01,CUS_0x2b6a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2b98_2025_01_01,CUS_0x2b98,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x2bdd_2025_01_01,CUS_0x2bdd,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2bf3_2025_01_01,CUS_0x2bf3,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2c7d_2025_01_01,CUS_0x2c7d,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2d64_2025_01_01,CUS_0x2d64,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2d7e_2025_01_01,CUS_0x2d7e,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2db5_2025_01_01,CUS_0x2db5,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2dc6_2025_01_01,CUS_0x2dc6,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2e1d_2025_01_01,CUS_0x2e1d,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2e55_2025_01_01,CUS_0x2e55,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2e8b_2025_01_01,CUS_0x2e8b,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2ec6_2025_01_01,CUS_0x2ec6,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2f04_2025_01_01,CUS_0x2f04,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x2f24_2025_01_01,CUS_0x2f24,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x2f69_2025_01_01,CUS_0x2f69,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3026_2025_01_01,CUS_0x3026,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x303d_2025_01_01,CUS_0x303d,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x3060_2025_01_01,CUS_0x3060,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3097_2025_01_01,CUS_0x3097,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x320e_2025_01_01,CUS_0x320e,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x32d3_2025_01_01,CUS_0x32d3,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x332b_2025_01_01,CUS_0x332b,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3415_2025_01_01,CUS_0x3415,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3430_2025_01_01,CUS_0x3430,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x34fb_2025_01_01,CUS_0x34fb,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3530_2025_01_01,CUS_0x3530,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3631_2025_01_01,CUS_0x3631,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x3644_2025_01_01,CUS_0x3644,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x367d_2025_01_01,CUS_0x367d,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x369d_2025_01_01,CUS_0x369d,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x36ab_2025_01_01,CUS_0x36ab,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x36d3_2025_01_01,CUS_0x36d3,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x36eb_2025_01_01,CUS_0x36eb,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x3709_2025_01_01,CUS_0x3709,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3849_2025_01_01,CUS_0x3849,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x38a4_2025_01_01,CUS_0x38a4,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3915_2025_01_01,CUS_0x3915,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x39c0_2025_01_01,CUS_0x39c0,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x3a70_2025_01_01,CUS_0x3a70,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3b01_2025_01_01,CUS_0x3b01,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x3bbf_2025_01_01,CUS_0x3bbf,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3c55_2025_01_01,CUS_0x3c55,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3c95_2025_01_01,CUS_0x3c95,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3d10_2025_01_01,CUS_0x3d10,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3dfc_2025_01_01,CUS_0x3dfc,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3e52_2025_01_01,CUS_0x3e52,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3e7e_2025_01_01,CUS_0x3e7e,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3e91_2025_01_01,CUS_0x3e91,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3f4a_2025_01_01,CUS_0x3f4a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3f83_2025_01_01,CUS_0x3f83,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x3f9c_2025_01_01,CUS_0x3f9c,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3fde_2025_01_01,CUS_0x3fde,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x3feb_2025_01_01,CUS_0x3feb,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x4028_2025_01_01,CUS_0x4028,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x40bc_2025_01_01,CUS_0x40bc,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x4187_2025_01_01,CUS_0x4187,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x4190_2025_01_01,CUS_0x4190,2025-01-01,10,10,10000,1000.0,0.0,10000.0,10000.0,2025-11-01
CUS_0x4198_2025_01_01,CUS_0x4198,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x419f_2025_01_01,CUS_0x419f,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x41d4_2025_01_01,CUS_0x41d4,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x426a_2025_01_01,CUS_0x426a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x427b_2025_01_01,CUS_0x427b,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4334_2025_01_01,CUS_0x4334,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x4367_2025_01_01,CUS_0x4367,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4403_2025_01_01,CUS_0x4403,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x440a_2025_01_01,CUS_0x440a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4487_2025_01_01,CUS_0x4487,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x44c5_2025_01_01,CUS_0x44c5,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x44f0_2025_01_01,CUS_0x44f0,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x44f4_2025_01_01,CUS_0x44f4,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4587_2025_01_01,CUS_0x4587,2025-01-01,10,10,10000,1000.0,0.0,10000.0,10000.0,2025-11-01
CUS_0x45ab_2025_01_01,CUS_0x45ab,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x45ca_2025_01_01,CUS_0x45ca,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x463_2025_01_01,CUS_0x463,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x46a_2025_01_01,CUS_0x46a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4779_2025_01_01,CUS_0x4779,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x479c_2025_01_01,CUS_0x479c,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x47a6_2025_01_01,CUS_0x47a6,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x47d3_2025_01_01,CUS_0x47d3,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x481f_2025_01_01,CUS_0x481f,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x48c5_2025_01_01,CUS_0x48c5,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x498a_2025_01_01,CUS_0x498a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4a6a_2025_01_01,CUS_0x4a6a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4afe_2025_01_01,CUS_0x4afe,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4bc1_2025_01_01,CUS_0x4bc1,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x4bff_2025_01_01,CUS_0x4bff,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4c34_2025_01_01,CUS_0x4c34,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4c80_2025_01_01,CUS_0x4c80,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4cae_2025_01_01,CUS_0x4cae,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4d03_2025_01_01,CUS_0x4d03,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4d4_2025_01_01,CUS_0x4d4,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4d77_2025_01_01,CUS_0x4d77,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4daf_2025_01_01,CUS_0x4daf,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4db6_2025_01_01,CUS_0x4db6,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4df9_2025_01_01,CUS_0x4df9,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x4e26_2025_01_01,CUS_0x4e26,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4e5e_2025_01_01,CUS_0x4e5e,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4e8b_2025_01_01,CUS_0x4e8b,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4ea4_2025_01_01,CUS_0x4ea4,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4eea_2025_01_01,CUS_0x4eea,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4ef6_2025_01_01,CUS_0x4ef6,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x4ef9_2025_01_01,CUS_0x4ef9,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4efc_2025_01_01,CUS_0x4efc,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x4f04_2025_01_01,CUS_0x4f04,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4f2e_2025_01_01,CUS_0x4f2e,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4f51_2025_01_01,CUS_0x4f51,2025-01-01,10,10,10000,1000.0,0.0,9000.0,9000.0,2025-11-01
CUS_0x4f6c_2025_01_01,CUS_0x4f6c,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x4f7c_2025_01_01,CUS_0x4f7c,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x4fc2_2025_01_01,CUS_0x4fc2,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x503f_2025_01_01,CUS_0x503f,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x50af_2025_01_01,CUS_0x50af,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x512d_2025_01_01,CUS_0x512d,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x51de_2025_01_01,CUS_0x51de,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x526a_2025_01_01,CUS_0x526a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x52c3_2025_01_01,CUS_0x52c3,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x5313_2025_01_01,CUS_0x5313,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x532a_2025_01_01,CUS_0x532a,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x533e_2025_01_01,CUS_0x533e,2025-01-01,10,10,10000,1000.0,0.0,7000.0,7000.0,2025-11-01
CUS_0x5352_2025_01_01,CUS_0x5352,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x537e_2025_01_01,CUS_0x537e,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x53f7_2025_01_01,CUS_0x53f7,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x54b_2025_01_01,CUS_0x54b,2025-01-01,10,10,10000,1000.0,0.0,6000.0,6000.0,2025-11-01
CUS_0x54d0_2025_01_01,CUS_0x54d0,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x54e8_2025_01_01,CUS_0x54e8,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x5522_2025_01_01,CUS_0x5522,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x556_2025_01_01,CUS_0x556,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x5672_2025_01_01,CUS_0x5672,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x578b_2025_01_01,CUS_0x578b,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x586c_2025_01_01,CUS_0x586c,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x58b2_2025_01_01,CUS_0x58b2,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x58d7_2025_01_01,CUS_0x58d7,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x5905_2025_01_01,CUS_0x5905,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x5946_2025_01_01,CUS_0x5946,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x59bd_2025_01_01,CUS_0x59bd,2025-01-01,10,10,10000,1000.0,0.0,8000.0,8000.0,2025-11-01
CUS_0x5a0f_2025_01_01,CUS_0x5a0f,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
CUS_0x5a83_2025_01_01,CUS_0x5a83,2025-01-01,10,10,10000,1000.0,1000.0,0.0,0.0,2025-11-01
